num,url:num_ip,reg_time,country,registrar
00464,wikipartes.com:2,2011-12-06,PT,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00468,mylabsrl.com:3,2010-04-29,,SERVER PLAN SRL
00470,fc2.com:4,1999-05-20,CA,TUCOWS INC.
00463,nt-associates.com:3,2008-02-08,,TUCOWS DOMAINS INC.
00472,secureserver.net:8,,,
00473,ovh.net:10,1998-06-08,FR,OVH SAS
00471,alisat.biz:4,2013-01-22,KOREA, REPUBLIC OF,GABIA INC.
00469,tavuks.com:2,2011-08-11,,ONLINENIC INC.
00467,blacknight.com:4,2002-01-20,IE,BLACKNIGHT INTERNET SOLUTIONS LTD.
00474,lolipop.jp:0,,,
00475,etcserver.com:2,2008-01-24,US,ENOM INC.
00477,tamilcm.com:2,2009-04-30,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00478,noobgirls.com:2,2013-10-07,,MONIKER ONLINE SERVICES LLC
00479,landisbaptist.com:2,2003-05-14,US,NETWORK SOLUTIONS LLC.
00476,hrdcvn.com.vn:0,,,
00480,co.jp:0,,,
00482,phitenmy.com:2,2007-10-20,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00483,lunarbreeze.com:2,2006-01-06,US,TUCOWS INC.
00485,sysconcalibration.com:2,2010-12-27,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00484,kadman.net:2,2004-06-09,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00481,estb.com.sg:0,,,
00486,treventuresonline.com:2,2012-04-16,PA,ENOM INC.
00452,zctei.com:2,2013-04-13,,HANGZHOU AIMING NETWORK CO.LTD
00489,bedoc.fr:0,,,DOMAINE.FR
00490,cordonnerie-fb.fr:0,,,
00488,rj.gov.br:0,,,
00492,exelio.be:0,,,
00491,kylie-walters.com:2,2009-07-16,,OVH
00487,plantes-sauvages.fr:0,,,OVH
00496,les-ptits-dodos.com:2,2009-06-04,,OVH
00494,rallye-de-fourmies.com:2,2017-03-24,HK,NAMEPAL.COM #8002 INC.
00497,bien-vivre-en-sarladais.com:2,2008-11-08,,OVH
00493,bio-air-technologies.com:2,2003-05-03,,OVH
00499,chemgas.com:2,1997-09-24,FR,OVH SAS
00500,soskin.eu:0,,,
00498,village-gabarrier.com:2,2015-06-03,,WHITE RHINO DOMAINS LLC
00502,ecoleprincessedeliege.be:0,,,
00504,wildcard.fr:0,,,
00501,marcilly-le-chatel.fr:0,,,OVH
00503,urban-motorcycles.com:2,2006-01-02,,OVH
00506,aucoeurdelanature.com:2,2009-01-11,,OVH
00507,surfguide.fr:0,,,
00508,hoteldelamer-tregastel.com:2,2009-06-16,,OVH
00509,paliteo.com:2,2006-05-04,BE,OVH SAS
00505,ville-st-remy-sur-avre.fr:0,,,OVH
00510,tremplin84.fr:0,,,
00512,lajourneeducommercedeproximite.fr:0,,,
00513,tecla-technologies.fr:0,,,OVH
00514,signready.com:2,2002-10-29,,1 & 1 INTERNET AG
00516,cap2zen.com:2,2005-06-16,,OVH
00515,amdfrance.com:2,2009-02-19,,REGISTER.IT SPA
00518,vistatech.us:2,2005-08-11,UNITED STATES,1&1 INTERNET SE
00519,batcoroadlinescorporation.com:2,,,
00520,clanteam.com:2,2006-01-22,UK,GODADDY.COM LLC
00521,h121h9.com:2,2014-04-03,,BIZCN.COM INC.
00517,jo-2012.fr:0,,,
00522,dent-lux.com.pl:0,,,
00525,onrio.com.br:0,,,
00523,studiochiarelli.eu:0,,,
00524,toochattoo.com:2,2004-02-19,,ONLINE SAS
00526,portalfiremasters.com.br:0,,,
00527,divshare.com:2,,,
00529,bracewellfamily.com:2,2000-10-01,,GODADDY.COM LLC
00511,sos-medecins-stmalo.fr:0,,,OVH
00528,kfskz.com:2,2009-03-05,,ENOM INC.
00530,smartgvcfunding.com:2,2012-11-01,,REGISTER.COM INC.
00532,funchill.com:2,2006-08-31,,GODADDY.COM LLC
00535,download-archiver.ru:0,,,REGRU-RU
00534,notaverde.com:4,2006-04-25,CA,GODADDY.COM LLC
00533,netclusive.de:0,,,
00531,fabioalbini.com:2,2001-01-12,,TUCOWS DOMAINS INC.
00538,winrar-soft.ru:0,,,
00536,downloads-finereader.ru:0,,,NETHOUSE-RU
00540,vitalityxray.com:2,2014-01-22,,GODADDY.COM LLC
00539,resolvethem.com:2,2014-02-14,PA,ENOM INC.
00541,fallencrafts.info:0,,,
00542,e1r.net:5,2013-06-17,,ENOM INC.
00543,theswiftones.com:2,2010-03-29,,GODADDY.COM LLC
00546,seal-technicsag.ch:0,,,
00544,petrix.net:4,2007-04-23,,MELBOURNE IT LTD. D/B/A INTERNET NAMES WORLDWIDE
00548,plantaardigebrandstof.nl:0,,,
00547,stratoserver.net:3,2012-01-05,DE,CRONON AG
00545,mirandolasrl.it:0,,,
00549,ama-alliance.com:2,2008-03-20,,GODADDY.COM INC.
00551,boschetto-hotel.gr:0,,,
00552,siteprotect.net:2,1999-05-05,US,DOMAINPEOPLE INC.
00550,faiyazahmed.com:2,2007-12-15,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00553,topguncustomz.com:3,2004-04-12,CA,TUCOWS INC.
00557,4dexports.com:2,2013-10-07,IN,WILD WEST DOMAINS LLC
00556,anshrit.com:2,2013-01-24,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00554,acquisizionevideo.com:2,2007-09-22,,INTERNET.BS CORP.
00558,bracbetul.com:2,2013-01-29,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00555,us.com:4,1993-01-05,GB,DEMYS LIMITED
00561,best100catfights.com:0,,,
00560,powershopnet.net:4,2008-10-24,,1 & 1 INTERNET AG
00559,merrymilkfoods.com:2,2012-03-22,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00562,blackfalcon5.net:2,2016-04-20,US,DOMAIN.COM LLC
00495,gulsproductions.com:2,2008-05-22,FR,OVH SAS
00563,dancecourt.com:2,2003-04-16,,GODADDY.COM LLC
00566,fetishlocator.com:2,2004-06-29,,GODADDY.COM INC.
00564,femalewrestlingnow.com:2,2004-07-22,US,GODADDY.COM LLC
00567,hotfacesitting.com:0,,,
00569,oilwrestlingeurope.com:2,2008-09-04,,GODADDY.COM INC.
00570,sexyoilwrestling.com:2,2003-06-09,,GODADDY.COM LLC
00568,jeansvixens.com:2,2008-09-22,,GODADDY.COM LLC
00565,fetishfitnessbabes.com:2,2003-03-13,US,GODADDY.COM LLC
00571,marss.eu:0,,,
00572,ocpersian.com:2,2007-02-24,,1 & 1 INTERNET AG
00575,flashsavant.com:2,2006-06-04,,GODADDY.COM LLC
00574,optilogus.com:2,2009-10-06,,NAME.COM INC.
00576,becomedebtfree.com.au:0,,,
00580,ambulanciaslazaro.com:2,2004-06-18,,TUCOWS DOMAINS INC.
00581,luchtenbergdecor.com.br:0,,,
00578,hobbytotaalservice.nl:0,,,
00583,co.nf:0,,,
00579,artsconsortium.org:2,2010-12-10,US,GODADDY.COM LLC
00582,ciclismovalenciano.com:2,2012-07-26,,ENOM INC.
00584,isonomia.com.ar:0,,,
00586,okeanbg.com:2,2007-11-08,BG,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00585,interactivearea.ru:0,,,
00577,home.pl:0,,,
00590,computingservices123.com:6,2014-06-29,,NETWORK SOLUTIONS LLC.
00588,dimensionnail.ro:0,,,CLAX TELECOM
00587,advancesrl.eu:0,,,
00592,coalimpex.com:2,2015-04-27,,DOMAINGAZELLE.COM LLC
00591,alsoknowsit.com:0,,,
00594,dentairemalin.com:2,2005-05-31,,HOSTEUR SARL
00593,ministerio-publi.info:2,2014-06-14,US,WILD WEST DOMAINS LLC (R213-LRMS)
00595,mathenea.com:2,2009-05-08,ES,NETEARTH ONE INC.
00596,adobeflashupdate14.com:2,2016-03-15,,REGISTRYGATE GMBH
00598,m-barati.de:0,,,
00589,cosmetice-farduri.ro:0,,,
00537,myvksaver.ru:0,,,NAUNET-RU
00600,rackcdn.com:2,2010-12-15,US,CSC CORPORATE DOMAINS INC.
00601,cellularbeton.it:0,,,
00599,juzojossai.net:2,2014-07-13,,NETWORK SOLUTIONS LLC.
00602,frosinonewesternshow.it:0,,,
00604,galileounaluna.com:2,2000-04-28,,ASCIO TECHNOLOGIES INC. DANMARK - FILIAL AF ASCIO TECHNOLOGIES INC. USA
00603,archigate.it:0,,,
00605,vivaimontina.com:2,2000-10-31,,ASCIO TECHNOLOGIES INC. DANMARK - FILIAL AF ASCIO TECHNOLOGIES INC. USA
00608,anticarredodolomiti.com:2,2004-01-21,IT,ASCIO TECHNOLOGIES INC
00606,elisaart.it:0,,,
00609,gliamicidellunicef.it:0,,,
00573,sasenergia.pt:0,,,
00611,milardi.it:0,,,
00610,fotoidea.com:4,2000-07-11,,TUCOWS DOMAINS INC.
00597,lukodorsai.info:0,,,
00612,bcservice.it:0,,,
00607,poesiadelsud.it:0,,,
00618,chiaperottipaolo.it:0,,,
00616,ristoromontebasso.it:0,,,
00614,montacarichi.it:0,,,
00619,marinoderosas.com:2,2001-11-20,,ASCIO TECHNOLOGIES INC. DANMARK - FILIAL AF ASCIO TECHNOLOGIES INC. USA
00613,unicaitaly.it:0,,,
00617,3difx.com:2,2016-10-18,HK,DROPCATCH.COM 479 LLC
00621,eivamos.com:2,2000-11-22,,ASCIO TECHNOLOGIES INC.
00623,vinyljazzrecords.com:2,2002-12-23,IT,ASCIO TECHNOLOGIES INC
00622,catgallery.com:2,1999-09-09,,ASCIO TECHNOLOGIES INC.
00620,riccardochinnici.it:0,,,
00625,sbo.it:0,,,
00624,racingandclassic.com:2,2001-01-30,IT,ASCIO TECHNOLOGIES INC
00615,assculturaleincontri.it:0,,,
00626,nmsbaseball.com:2,2014-11-09,SEYCHELLES,MAFF INC.
00630,flowtec.com.br:0,,,
00629,rokus-tgy.hu:0,,,
00631,emrlogistics.com:2,2011-10-12,,GOOD DOMAIN REGISTRY PVT LTD.
00633,caue971.org:2,2006-05-17,GP,OVH
00634,atousoft.com:2,2005-12-15,FR,ONLINE SAS
00628,gr.jp:0,,,
00637,vmay.com:2,2003-06-08,TW,ENOM INC.
00636,writingassociates.com:2,2002-12-06,,TUCOWS.COM CO.
00632,cortesidesign.com:2,2001-03-21,IT,ASCIO TECHNOLOGIES INC
00635,arkinsoftware.in:4,,IN,WEBIQ DOMAINS SOLUTIONS PVT. LTD. (R131-AFIN)
00638,troytempest.com:2,2005-12-14,GB,ENOM INC.
00639,villalecchi.com:2,2000-02-01,,ONLINENIC INC.
00640,smartify.org:2,2011-10-28,US,GODADDY.COM LLC (R91-LROR)
00641,sayherbal.com:2,2009-05-19,,GODADDY.COM LLC
00643,me.uk:0,,,
00644,optiker-michelmann.de:0,,,
00627,aerreravasi.com:2,2008-08-29,,ASCIO TECHNOLOGIES INC. DANMARK - FILIAL AF ASCIO TECHNOLOGIES INC. USA
00648,neumashop.cl:0,,,
00651,mahindrainsurance.com:4,2005-11-17,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00647,nkgamers.com:2,2011-06-18,US,ENOM INC.
00650,h19.ru:0,,,
00645,progettocrea.org:2,2013-01-14,CA,TUCOWS INC. (R11-LROR)
00649,ms11.net:2,2002-05-27,US,ONLINENIC INC
00642,co.il:0,,,
00652,innatek.com:2,2000-07-31,US,NETWORK SOLUTIONS LLC.
00646,the-sinner.net:4,2009-09-29,,REGIONAL NETWORK INFORMATION CENTER JSC DBA RU-CENTER
00655,gulf-industrial.com:2,2012-02-28,,ENOM INC.
00659,vertexinfo.in:3,,IN,TRUNKOZ TECHNOLOGIES PRIVATE LIMITED. D/B/A OWNREGISTRAR.COM (R85-AFIN)
00657,dougmlee.com:2,2010-06-14,,1 & 1 INTERNET AG
00653,fvds.ru:0,,,REGTIME-RU
00656,go-quicky.com:2,2013-04-02,HK,INWX GMBH & CO. KG
00658,destre45.com:2,2014-03-05,,BIZCN.COM INC.
00660,decrolyschool.be:0,,,
00654,grendizer.biz:2,2011-06-08,IT,TUCOWS DOMAINS INC.
00663,cope.it:0,,,
00661,decografix.com:2,2004-02-17,,GODADDY.COM LLC
00662,iggcn.com:2,2007-06-29,,GODADDY.COM LLC
00664,classicspeedway.com:2,2003-10-14,,CRAZY DOMAINS FZ-LLC
00665,centralwestwater.com.au:0,,,
00671,rentfromart.com:2,2007-11-15,,GODADDY.COM LLC
00667,amazingvacationhotels.com:2,2013-11-25,AU,GODADDY.COM LLC
00670,hostei.com:2,2009-05-12,LT,GODADDY.COM LLC
00666,americancareconcept.com:2,2016-01-06,HK,PROFILEBUILDER.COM LLC
00668,kadirzerey.com:2,2013-04-16,TR,FBS INC.
00672,tmweb.ru:0,,,R01-RU
00669,mrpeter.it:0,,,
00674,citymediamagazin.hu:0,,,
00678,akirkpatrick.com:2,2000-02-15,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00676,allforlove.de:0,,,
00675,freemao.com:3,2001-01-11,,TUCOWS DOMAINS INC.
00677,adlock.in:5,,LT,ENOM INC. (R46-AFIN)
00684,far.ru:0,,,RU-CENTER-RU
00679,alexanderinteriorsanddesign.com:2,2010-04-01,,FASTDOMAIN INC.
00683,rallyeair.com:2,2006-04-19,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00680,beespace.com.ua:0,,,
00681,classicallyabsurdphotography.com:2,2010-12-14,,GODADDY.COM LLC
00685,pgalvaoteles.pt:0,,,
00686,lefos.net:2,2010-04-10,,GODADDY.COM LLC
00682,sadiqtv.com:2,2011-05-08,,DIRECTI INTERNET SOLUTIONS PVT. LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00687,gogetgorgeous.com:2,2012-05-06,,1 & 1 INTERNET AG
00688,decota.es:0,,,
00673,strangeduckfilms.com:2,2006-03-13,,ENOM INC.
00693,immediateresponseforcomputer.com:0,,,
00690,axisbuild.com:2,2009-12-07,,EASYSPACE LTD.
00692,email-login-support.com:2,2014-01-30,,LAUNCHPAD.COM INC.
00694,consumeralternatives.org:2,2012-01-29,US,1 & 1 INTERNET AG (R73-LROR)
00691,systemscheckusa.com:2,2015-09-22,HK,REGISTER.COM
00696,dedicatedpanel.com:2,2008-12-17,DE,PSI-USA INC. DBA DOMAIN ROBOT
00699,flyfishusa.com:2,1997-06-20,,NETWORK SOLUTIONS LLC.
00695,bilder-upload.eu:0,,,
00697,chaveiro.bio.br:0,,,
00700,optimization-methods.com:3,2002-05-27,,CRONON AG BERLIN NIEDERLASSUNG REGENSBURG
00698,queenscamp.com:2,2005-06-19,,TUCOWS DOMAINS INC.
00702,tatschke.net:2,2014-02-22,US,GODADDY.COM LLC
00701,paraskov.com:2,2005-09-21,,GODADDY.COM INC.
00704,fiduciariobajio.com.mx:0,,,AKKY (UNA DIVISION DE NIC MEXICO)
00689,beautysafari.com:2,2005-02-05,,BRANDON GRAY INTERNET SERVICES INC. DBA NAMEJUICE.COM
00703,haote.com:2,2003-08-13,US,GODADDY.COM LLC
00705,ce.gov.br:0,,,
00706,harshwhispers.com:3,2002-09-14,,TUCOWS DOMAINS INC.
00708,xicaxique.com.br:0,,,
00707,prorodeosportmed.com:2,2013-05-17,MX,GODADDY.COM LLC
00710,line55.net:5,2009-02-21,,ENOM INC.
00711,fbku.com:2,2010-10-23,CN,22NET INC.
00715,nailbytes1.com:2,2005-02-20,US,WILD WEST DOMAINS LLC
00718,cudacorp.com:2,2005-03-29,US,GODADDY.COM LLC
00712,getdatanetukscan.info:2,2013-08-21,GB,EVOPLUS LTD. (R589-LRMS)
00716,hoerbird.net:2,2007-06-03,DE,REGISTRYGATE GMBH
00717,josip-stadler.org:2,2006-04-03,HR,ENOM INC.
00714,extreembilisim.com:2,2016-01-11,US,GODADDY.COM LLC
00713,cloudfront.net:4,2008-04-25,US,MARKMONITOR INC.
00719,jdfabrication.com:3,2003-11-11,US,MELBOURNE IT LTD
00721,perfectionautorepairs.com:2,2011-06-09,CA,FASTDOMAIN INC.
00720,mueller-holz-bau.com:2,2012-05-06,DE,CRONON AG
00723,xorg.pl:0,,,
00722,pharmadeal.gr:0,,,
00725,whitehorsetechnologies.net:2,2015-11-20,ID,DOMAIN.COM LLC
00709,iybasketball.info:2,2014-04-07,US,GODADDY.COM LLC
00729,monarchslo.com:3,2012-06-26,,DREAMHOST LLC
00728,mysmallcock.com:2,2004-01-26,,MONIKER ONLINE SERVICES LLC
00727,rubiks.ca:0,2008-01-06,,
00724,super8service.de:0,,,
00730,leagleconsulting.com:2,2008-09-04,,REGISTER.COM INC.
00726,fgtkmcby02.eu:0,,,
00732,mindstormstudio.ro:0,,,
00733,semiyun.com:2,2011-03-28,AU,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00731,myshopmarketim.com:2,2012-05-17,TR,NICS TELEKOMUNIKASYON TICARET LTD.STI.
00735,omrdatacapture.com:2,2003-07-25,GB,LCN.COM LTD
00739,retirementcommunitiesfyi.com:2,2009-01-06,,GODADDY.COM LLC
00734,sdg-translations.com:2,2004-07-13,,REGISTER.COM INC.
00737,ad-beast.com:5,2014-10-10,,REGIONAL NETWORK INFORMATION CENTER JSC DBA RU-CENTER
00744,bitterstrawberry.org:4,2013-11-08,CH,ENOM INC.
00740,vipcpms.com:3,2014-12-29,GI,ENOM INC.
00738,attackthethrone.com:2,2014-03-05,US,GODADDY.COM LLC
00742,officialrdr.com:5,2014-10-14,,ENOM INC.
00743,scanmyphones.com:4,2015-01-07,,ENOM INC.
00741,pho8.com:2,2011-03-07,HK,GO AUSTRALIA DOMAINS LLC
00745,dimarsbg.com:4,2002-12-13,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00748,theweatherspace.com:4,2015-01-04,GB,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00751,eternitymobiles.com:2,2003-09-10,AU,TPP WHOLESALE PTY LTD
00753,triangleservicesltd.com:2,2008-05-08,AU,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00750,thewinesteward.com:2,1999-08-24,,NETWORK SOLUTIONS LLC.
00752,e-matelco.com:3,2004-02-03,US,GODADDY.COM LLC
00747,nevadaprivateoffice.com:2,,,
00754,hobby-hangar.net:2,2009-05-03,,ENOM INC.
00755,creditbootcamp.com:2,2007-03-02,US,GODADDY.COM LLC
00749,securitywebservices.com:2,2014-12-08,,GODADDY.COM LLC
00756,hana-naveh.com:2,2007-11-25,IL,GODADDY.COM LLC
00759,jstaikos.com:2,2014-06-10,,GODADDY.COM LLC
00757,tourstogo.us:2,2014-04-23,US,GODADDY.COM INC.
00746,qplanner.cf:0,,,
00761,broadtech.co:2,2015-01-22,GUATEMALA,GODADDY.COM INC.
00758,web-sensations.com:2,1997-09-19,,GODADDY.COM LLC
00762,bilbaopisos.es:0,,,
00760,agsteier.com:3,2003-10-16,US,ENOM INC.
00764,2amsports.com:2,2004-05-03,,FASTDOMAIN INC.
00765,sweettalk.co:2,2013-07-30,US,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00763,ajewishgift.com:2,2000-12-19,,GODADDY.COM LLC
00768,cacl.fr:0,,,1&1 INTERNET SE
00767,impressoras-cartoes.com.pt:0,,,
00766,hinsib.com:2,2002-02-12,HN,ENOM INC.
00770,aminev.com:2,2015-08-15,US,DROPCATCH.COM 733 LLC
00769,wv-law.com:2,2001-08-18,,WILD WEST DOMAINS LLC
00772,teprom.it:0,,,
00773,abcdespanol.com:2,2000-01-19,US,GODADDY.COM LLC
00775,999fitness.com:2,2013-01-21,US,FASTDOMAIN INC.
00778,barginginfrance.net:2,2014-04-23,,GODADDY.COM LLC
00771,hydraulicpowerpack.com:2,2005-02-10,IN,GODADDY.COM LLC
00777,cruisingsmallship.com:2,2014-04-23,,GODADDY.COM LLC
00774,undefined.it:0,,,
00780,frost-electric-supply.com:2,2010-08-06,,GODADDY.COM LLC
00781,butlerelectricsupply.com:2,2010-08-06,,GODADDY.COM LLC
00782,csheaven.com:2,2015-11-08,,DROPCATCH.COM 810 LLC
00779,iptvdeals.com:2,2013-07-28,,GODADDY.COM LLC
00785,thesparkmachine.com:2,2002-11-07,US,NETWORK SOLUTIONS LLC.
00783,frenchgerlemanelectric.com:2,2010-08-06,,GODADDY.COM LLC
00776,mtldesigns.ca:0,,,
00787,sei.com.pe:2,,,NIC .PE
00736,cumshots.ws:0,,,
00784,randbinternationaltravel.com:3,2003-09-04,US,DELUXE SMALL BUSINESS SALES INC. D/B/A APLUS.NET
00786,motivacionyrelajacion.com:2,2015-01-30,,GODADDY.COM LLC
00788,volleyball-doppeldorf.de:0,,,
00789,easthamvacations.info:2,2010-06-06,US,GODADDY.COM LLC
00791,atlcourier.com:2,1995-08-25,,ENOM INC.
00790,sysu.edu.cn:0,,,
00794,todays-sweepstakes-winner.com:2,2016-11-09,US,ENOM435 INCORPORATED
00792,mondoperaio.net:4,2012-05-17,,TUCOWS DOMAINS INC.
00798,usageload32.com:2,2016-11-16,US,OCTOPUSDOMAINS.NET LLC
00797,youre-todays-lucky-sweeps-winner.com:2,2015-08-31,IS,TLD REGISTRAR SOLUTIONS LTD.
00796,important-security-brower-alert.com:0,,,
00799,fondazioneciampi.org:2,2007-06-18,IT,TUCOWS INC. (R11-LROR)
00800,europe-academy.net:2,2014-10-26,EG,GODADDY.COM LLC
00793,internet-security-alert.com:2,2016-11-16,US,SNAG YOUR NAME LLC
00795,congrats-sweepstakes-winner.com:2,2016-11-09,US,ENOMAU. INC.
00802,skidki-yuga.ru:0,,,
00808,eddenya.com:2,2012-11-01,FR,OVH SAS
00807,imagerieduroc.com:2,2011-05-04,,OVH
00804,smartscan.ro:0,,,
00803,illuminationes.com:2,2015-09-16,CN,BIZCN.COMINC.
00805,lunaticjazz.com:3,2007-02-13,BRASIL,UNIVERSO ONLINE S/A (UOL)
00811,hitekshop.vn:0,,,
00812,betterhomeandgardenideas.com:2,2014-04-25,,GODADDY.COM LLC
00801,securefastserver.com:4,2010-11-01,BZ,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00813,yigitakcali.com:2,2013-03-20,TR,IHS TELEKOM INC
00818,szinhaz.hu:0,,,
00816,technix.it:0,,,
00817,reifen-simon.com:2,2000-10-06,,DEUTSCHE TELEKOM AG
00814,healthybloodpressure.info:2,2015-02-20,US,GODADDY.COM LLC
00820,rst-velbert.de:0,,,
00815,scantanzania.com:2,2012-06-05,TZ,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00819,ostsee-schnack.de:0,,,
00806,earthcontrolsys.com:2,2007-06-25,IN,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00809,drteachme.com:2,2013-01-11,,ENOM INC.
00823,replacemycontacts.com:5,2006-12-08,US,ENOM INC
00821,gasthofpost-ebs.de:0,,,
00822,avppet.com:2,2012-08-19,US,GODADDY.COM LLC
00825,profill-smd.com:3,2004-08-16,POLAND,NETART SP. Z O.O.
00824,pradakomechanicals.com:2,2012-08-09,,GODADDY.COM LLC
00827,cifor.com:2,1998-04-23,US,NETWORK SOLUTIONS LLC.
00826,areadiprova.eu:0,,,
00828,proascolcolombia.com:2,2010-03-05,,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM
00831,gosciniec-paproc.pl:0,,,
00833,icybrand.eu:0,,,
00832,deleondeos.com:4,2016-01-18,,WEB COMMERCE COMMUNICATIONS LIMITED DBA WEBNIC.CC
00829,jktdc.in:3,,IN,ENDURANCE DOMAINS TECHNOLOGY PVT. LTD. (R173-AFIN)
00835,cerquasas.it:0,,,
00839,reclamus.com:2,2007-12-12,,GODADDY.COM LLC
00836,nevergreen.net:2,2015-07-20,US,GODADDY.COM LLC
00834,gold-city.it:0,,,
00843,tim-taxi.com:2,2014-03-10,VN,ONLINENIC INC
00837,izzy-cars.nl:0,,,
00838,stopmeagency.free.fr:0,,,
00840,lhs-mhs.org:2,2013-05-21,US,GODADDY.COM LLC
00844,marialorena.com.br:0,,,
00846,grosirkecantikan.com:2,2014-06-20,,ENOM INC.
00842,legendsdtv.com:2,2012-07-04,,TUCOWS DOMAINS INC.
00841,schuh-zentgraf.de:0,,,
00849,alphamedical02.fr:0,,,
00851,kollagen4you.se:0,,,ONE.COM
00848,actiagroup.com:4,2008-07-10,FR,GANDI SAS
00847,kassabravo.com:2,2009-08-21,IL,ENOM INC.
00852,del-marine.com:2,2011-05-04,,GODADDY.COM LLC
00850,dezuiderwaard.nl:0,,,
00855,outlinearray.com:2,2008-07-17,,TUCOWS DOMAINS INC.
00854,roltek.com.tr:0,,,
00853,donneuropa.it:0,,,
00858,sieltre.it:0,,,
00856,airsonett.se:0,,,
00860,northpoleitalia.it:0,,,
00859,ceisystems.it:0,,,
00865,jeanlesigne.com:2,2014-11-16,PA,ENOM INC.
00861,buildviet.info:2,2010-04-26,VN,WILD WEST DOMAINS LLC
00857,autoappassionati.it:0,,,
00863,welington.info:2,2016-10-06,US,DOMAINAMANIA.COM LLC
00867,technor.com:2,1997-08-12,FR,ORANGE
00862,eielectronics.com:2,2000-03-15,IE,EVERYONES INTERNET LLC DBA SOFTLAYER
00864,vertourmer.com:3,2009-07-02,IT,TUCOWS INC.
00866,nuvon.com:3,2000-01-04,US,GODADDY.COM LLC
00868,felago.es:0,,,
00869,salentoeasy.it:0,,,
00870,fsm-europe.eu:0,,,
00871,fiocchidiriso.com:3,2011-09-30,CA,TUCOWS INC.
00872,enchantier.com:0,2007-01-23,FR,1&1 INTERNET SE
00878,goldenteamacademy.cl:0,,,
00877,garudamp3.com:2,2015-05-23,,ENOM INC.
00875,airbornehydrography.com:2,2002-04-08,,ACTIVE 24 AS
00876,websitebuildersinfo.in:3,,US,GODADDY.COM LLC (R101-AFIN)
00874,gennaroespositomilano.it:0,,,
00880,fmtlib.net:4,2016-04-27,US,MONIKER ONLINE SERVICES LLC
00881,fotopyra.pl:0,,,
00882,fa779.com:2,2009-10-29,,GODADDY.COM INC.
00883,gabriola.cl:0,,,
00873,freegames777.net:0,,,
00879,grahanusareadymix.com:4,2016-03-29,,TUCOWS DOMAINS INC.
00885,ywvcomputerprocess.info:2,2016-09-20,US,DOMAINGAZELLE.COM LLC
00884,furnipict.com:0,,,
00886,family-partners.fr:0,,,GANDI
00889,escortfinder.cl:0,,,
00887,ernstenco.be:0,,,
00891,festinolente.cl:0,,,
00888,facilitandosonhos.com.br:0,,,
00892,dunight.eu:0,,,
00893,dwebsi.tk:0,,,
00896,editura-amsibiu.ro:0,,,
00894,ebkfwd.com:4,2016-01-30,US,TUCOWS INC.
00895,e-rezerwacje24.pl:0,,,
00900,gofreedom.info:4,2016-03-02,CH,GODADDY.COM LLC
00901,flarelight.com:4,2000-07-19,,CRAZY DOMAINS FZ-LLC
00899,gkgar.com:3,2013-09-30,TR,REG2C.COM INC.
00898,eltransbt.ro:0,,,ROMARG SRL
00845,holishit.in:2,,IN,GODADDY.COM LLC (R101-AFIN)
00897,gisnetwork.net:2,,,
00902,evote.cl:0,,,
00903,czatgg.pl:0,,,
00904,czystykod.pl:0,,,
00905,daydreamfuze.com:2,2017-01-10,US,RIPTIDE DOMAINS LLC
00910,elisecries.com:4,2016-03-11,RU,GODADDY.COM LLC
00909,diadanoivabh.com.br:0,,,
00911,duplicolor.cl:0,,,
00907,departamentosejecutivos.cl:0,,,
00912,elticket.com.ar:0,,,
00908,depozit.hr:0,,,
00913,riza.it:0,,,
00915,fred-build.tk:0,,,
00906,polimi.it:0,,,
00914,fronterarq.cl:0,,,
00919,avokka.com:2,2013-10-22,AU,SIBERNAME INTERNET AND SOFTWARE TECHNOLOGIES INC
00917,connectcloud.ch:0,,,
00916,gato1000.cl:0,,,
00920,jcmarcadolib.com:2,2016-04-09,,INTERNET DOMAIN SERVICE BS CORP
